Date,Product,Category,Quantity Sold,Unit Price,Total Revenue,Region,Profit
2024-02-24,Laptop,Electronics,2,1349,2698,East,2298
2024-01-31,Smartphone,Electronics,49,626,30674,North,20874
2024-01-31,TV,Electronics,20,1922,38440,South,34440
2024-01-07,Smartwatch,Wearables,25,92,2300,West,-2700
2024-02-03,Keyboard,Accessories,12,19,228,North,-2172
2024-02-22,Headphones,Accessories,2,26,52,South,-348
2024-01-02,Laptop,Electronics,8,844,6752,East,5152
2024-01-23,Smartwatch,Wearables,11,106,1166,East,-1034
2024-02-25,Laptop,Electronics,47,727,34169,East,24769
2024-02-10,Laptop,Electronics,16,793,12688,West,9488
2024-02-24,Mouse,Accessories,9,68,612,North,-1188
2024-02-07,Mouse,Accessories,44,27,1188,South,-7612
2024-01-20,Keyboard,Accessories,39,84,3276,South,-4524
2024-01-03,Laptop,Electronics,45,1179,53055,North,44055
2024-01-29,Smartwatch,Wearables,6,335,2010,South,810
2024-02-07,Tablet,Electronics,9,434,3906,South,2106
2024-02-27,Laptop,Electronics,37,722,26714,East,19314
2024-02-04,Keyboard,Accessories,45,100,4500,East,-4500
2024-01-16,Smartwatch,Wearables,18,265,4770,North,1170
2024-01-04,Smartwatch,Wearables,36,300,10800,West,3600
2024-01-06,Laptop,Electronics,50,744,37200,South,27200
2024-02-03,Laptop,Electronics,10,1232,12320,East,10320
2024-02-24,Headphones,Accessories,26,56,1456,West,-3744
2024-01-08,Mouse,Accessories,32,37,1184,West,-5216
2024-01-19,Tablet,Electronics,40,314,12560,West,4560
2024-01-09,Smartphone,Electronics,8,742,5936,West,4336
2024-01-12,Smartphone,Electronics,35,975,34125,West,27125
2024-02-23,Headphones,Accessories,20,83,1660,West,-2340
2024-02-24,Mouse,Accessories,32,48,1536,North,-4864
2024-01-06,Mouse,Accessories,9,7,63,South,-1737
2024-02-01,Laptop,Electronics,49,1265,61985,West,52185
2024-02-06,Keyboard,Accessories,38,70,2660,East,-4940
2024-01-18,TV,Electronics,8,2141,17128,South,15528
2024-02-07,TV,Electronics,23,741,17043,South,12443
2024-01-17,Smartwatch,Wearables,36,63,2268,North,-4932
2024-02-18,Laptop,Electronics,37,1129,41773,South,34373
2024-01-14,Headphones,Accessories,7,149,1043,East,-357
2024-02-17,Smartphone,Electronics,42,708,29736,West,21336
2024-02-29,Headphones,Accessories,24,132,3168,South,-1632
2024-01-10,Keyboard,Accessories,36,54,1944,East,-5256
2024-01-29,Laptop,Electronics,7,1399,9793,North,8393
2024-01-01,Tablet,Electronics,17,695,11815,East,8415
2024-01-07,Tablet,Electronics,32,623,19936,East,13536
2024-01-26,Headphones,Accessories,5,112,560,North,-440
2024-01-15,Tablet,Electronics,27,568,15336,West,9936
2024-02-20,Laptop,Electronics,27,1272,34344,West,28944
2024-01-07,Tablet,Electronics,15,346,5190,West,2190
2024-01-08,Smartphone,Electronics,32,412,13184,South,6784
2024-02-02,Keyboard,Accessories,48,32,1536,South,-8064
2024-01-28,Tablet,Electronics,41,388,15908,East,7708
2024-01-20,Smartphone,Electronics,45,993,44685,South,35685
2024-02-27,Smartwatch,Wearables,42,242,10164,South,1764
2024-02-21,Smartphone,Electronics,35,956,33460,North,26460
2024-02-25,Smartwatch,Wearables,9,192,1728,West,-72
2024-02-11,Keyboard,Accessories,21,65,1365,North,-2835
2024-01-02,Smartwatch,Wearables,37,362,13394,West,5994
2024-02-09,Headphones,Accessories,24,124,2976,East,-1824
2024-02-21,Tablet,Electronics,29,873,25317,North,19517
2024-01-25,Smartwatch,Wearables,36,139,5004,South,-2196
2024-01-13,Tablet,Electronics,8,419,3352,South,1752
2024-01-14,Tablet,Electronics,19,341,6479,North,2679
2024-01-08,Smartwatch,Wearables,48,326,15648,North,6048
2024-01-17,Laptop,Electronics,11,735,8085,North,5885
2024-02-24,Headphones,Accessories,25,96,2400,East,-2600
2024-02-26,Laptop,Electronics,38,1482,56316,West,48716
2024-01-17,Smartwatch,Wearables,3,398,1194,West,594
2024-01-16,Keyboard,Accessories,7,100,700,South,-700
2024-01-22,Tablet,Electronics,45,870,39150,South,30150
2024-01-02,TV,Electronics,6,736,4416,North,3216
2024-02-28,Tablet,Electronics,6,626,3756,North,2556
2024-02-10,Smartphone,Electronics,17,1092,18564,North,15164
2024-02-02,TV,Electronics,36,929,33444,South,26244
2024-01-24,TV,Electronics,2,645,1290,East,890
2024-02-25,Mouse,Accessories,20,39,780,West,-3220
2024-01-31,Laptop,Electronics,9,1258,11322,South,9522
2024-01-11,Smartphone,Electronics,14,1044,14616,South,11816
2024-02-21,Tablet,Electronics,30,231,6930,North,930
2024-02-20,Keyboard,Accessories,21,28,588,West,-3612
2024-02-01,Keyboard,Accessories,7,83,581,North,-819
2024-02-15,Smartphone,Electronics,47,912,42864,North,33464
2024-02-15,Mouse,Accessories,35,60,2100,South,-4900
2024-01-07,Keyboard,Accessories,48,20,960,North,-8640
2024-01-12,Smartphone,Electronics,50,864,43200,East,33200
2024-03-01,Tablet,Electronics,34,535,18190,East,11390
2024-01-27,Smartphone,Electronics,13,1195,15535,East,12935
2024-02-04,Mouse,Accessories,5,25,125,South,-875
2024-02-01,Mouse,Accessories,6,13,78,North,-1122
2024-01-21,Smartwatch,Wearables,2,382,764,West,364
2024-02-27,Smartphone,Electronics,37,361,13357,South,5957
2024-01-25,Tablet,Electronics,42,665,27930,North,19530
2024-01-23,Mouse,Accessories,42,78,3276,North,-5124
2024-02-03,Smartwatch,Wearables,33,72,2376,East,-4224
2024-02-27,Smartphone,Electronics,10,693,6930,East,4930
2024-01-21,Tablet,Electronics,16,516,8256,South,5056
2024-02-12,Tablet,Electronics,50,653,32650,South,22650
2024-01-19,Mouse,Accessories,3,55,165,South,-435
2024-01-26,Keyboard,Accessories,44,80,3520,East,-5280
2024-02-13,Keyboard,Accessories,42,87,3654,North,-4746
2024-01-29,Smartwatch,Wearables,46,397,18262,South,9062
2024-02-23,Tablet,Electronics,23,386,8878,West,4278
2024-01-19,TV,Electronics,17,1403,23851,East,20451
2024-01-12,Tablet,Electronics,25,858,21450,East,16450
2024-01-08,Smartwatch,Wearables,29,365,10585,North,4785
2024-02-02,Mouse,Accessories,31,23,713,West,-5487
2024-02-17,Tablet,Electronics,19,643,12217,North,8417
2024-01-10,Keyboard,Accessories,11,12,132,East,-2068
2024-02-05,Smartwatch,Wearables,28,361,10108,East,4508
2024-02-28,Keyboard,Accessories,6,14,84,South,-1116
2024-01-03,Smartphone,Electronics,37,477,17649,North,10249
2024-02-29,Tablet,Electronics,25,777,19425,East,14425
2024-01-19,Laptop,Electronics,14,1275,17850,South,15050
2024-01-09,Laptop,Electronics,22,1096,24112,West,19712
2024-02-18,Smartphone,Electronics,49,862,42238,East,32438
2024-02-19,Keyboard,Accessories,20,93,1860,East,-2140
2024-01-22,Headphones,Accessories,40,91,3640,North,-4360
2024-02-10,Laptop,Electronics,34,1341,45594,West,38794
2024-02-21,Laptop,Electronics,41,848,34768,West,26568
2024-02-17,Headphones,Accessories,7,101,707,East,-693
2024-02-14,TV,Electronics,2,2135,4270,North,3870
2024-02-27,Smartphone,Electronics,6,777,4662,West,3462
2024-01-24,Laptop,Electronics,20,838,16760,South,12760
2024-01-01,Laptop,Electronics,29,1171,33959,North,28159
2024-01-30,Tablet,Electronics,49,228,11172,South,1372
2024-02-11,Headphones,Accessories,48,82,3936,East,-5664
2024-01-13,Smartphone,Electronics,32,1044,33408,West,27008
2024-02-25,Laptop,Electronics,34,940,31960,South,25160
2024-01-16,Tablet,Electronics,14,715,10010,North,7210
2024-01-01,Keyboard,Accessories,42,38,1596,West,-6804
2024-02-28,Laptop,Electronics,29,1088,31552,South,25752
2024-01-10,Tablet,Electronics,13,492,6396,South,3796
2024-01-09,Smartphone,Electronics,13,587,7631,North,5031
2024-01-14,Keyboard,Accessories,15,49,735,South,-2265
2024-01-02,Smartwatch,Wearables,33,252,8316,South,1716
2024-02-14,Keyboard,Accessories,18,36,648,South,-2952
2024-01-23,Keyboard,Accessories,28,38,1064,South,-4536
2024-01-23,Tablet,Electronics,13,536,6968,South,4368
2024-01-26,Keyboard,Accessories,11,43,473,South,-1727
2024-02-01,Tablet,Electronics,2,523,1046,East,646
2024-01-24,Smartwatch,Wearables,45,61,2745,North,-6255
2024-02-10,Keyboard,Accessories,24,96,2304,West,-2496
2024-02-25,Headphones,Accessories,5,148,740,West,-260
2024-02-15,Smartphone,Electronics,38,443,16834,East,9234
2024-02-15,TV,Electronics,42,1798,75516,East,67116
2024-01-14,Tablet,Electronics,13,549,7137,West,4537
2024-02-22,Mouse,Accessories,19,10,190,East,-3610
2024-01-31,Smartwatch,Wearables,12,375,4500,North,2100
2024-02-26,Headphones,Accessories,2,103,206,East,-194
2024-01-12,Smartphone,Electronics,23,780,17940,West,13340
2024-01-15,Keyboard,Accessories,13,23,299,West,-2301
2024-01-17,Smartphone,Electronics,13,300,3900,West,1300
2024-02-16,Smartphone,Electronics,23,750,17250,East,12650
2024-01-13,Tablet,Electronics,6,802,4812,West,3612
2024-01-07,Tablet,Electronics,48,566,27168,South,17568
2024-01-05,Mouse,Accessories,29,79,2291,North,-3509
2024-01-03,Keyboard,Accessories,45,15,675,East,-8325
2024-01-25,Smartphone,Electronics,43,937,40291,North,31691
2024-02-25,Smartwatch,Wearables,39,196,7644,West,-156
2024-01-25,Laptop,Electronics,35,1320,46200,South,39200
2024-02-15,TV,Electronics,44,727,31988,West,23188
2024-01-22,Mouse,Accessories,31,59,1829,West,-4371
2024-01-07,Keyboard,Accessories,25,44,1100,South,-3900
2024-02-23,Keyboard,Accessories,17,98,1666,East,-1734
2024-01-28,Smartphone,Electronics,31,341,10571,West,4371
2024-01-26,Smartphone,Electronics,15,652,9780,South,6780
2024-02-24,Smartwatch,Wearables,33,366,12078,West,5478
2024-02-05,Headphones,Accessories,23,49,1127,North,-3473
2024-02-24,Keyboard,Accessories,46,37,1702,West,-7498
2024-02-13,Headphones,Accessories,21,102,2142,East,-2058
2024-03-01,Headphones,Accessories,15,60,900,West,-2100
2024-01-22,Mouse,Accessories,19,35,665,East,-3135
2024-01-28,Laptop,Electronics,5,947,4735,East,3735
2024-01-09,Keyboard,Accessories,4,51,204,North,-596
2024-01-01,Mouse,Accessories,35,68,2380,West,-4620
2024-01-31,Mouse,Accessories,50,33,1650,West,-8350
2024-02-04,Keyboard,Accessories,15,19,285,West,-2715
2024-01-24,Headphones,Accessories,10,144,1440,West,-560
2024-01-22,Keyboard,Accessories,34,19,646,North,-6154
2024-03-01,TV,Electronics,25,2059,51475,West,46475
2024-01-12,Smartphone,Electronics,14,1097,15358,South,12558
2024-01-26,Keyboard,Accessories,9,40,360,South,-1440
2024-02-13,TV,Electronics,31,787,24397,East,18197
2024-01-12,Keyboard,Accessories,26,80,2080,South,-3120
2024-01-17,Laptop,Electronics,17,923,15691,West,12291
2024-01-24,Laptop,Electronics,35,1275,44625,East,37625
2024-01-14,TV,Electronics,49,1228,60172,East,50372
2024-01-14,Smartwatch,Wearables,16,52,832,West,-2368
2024-02-14,Smartwatch,Wearables,8,308,2464,East,864
2024-01-27,Mouse,Accessories,21,18,378,West,-3822
2024-01-31,TV,Electronics,33,920,30360,West,23760
2024-02-03,Laptop,Electronics,8,1097,8776,North,7176
2024-01-09,Headphones,Accessories,26,85,2210,South,-2990
2024-01-15,Tablet,Electronics,30,314,9420,West,3420
2024-02-14,Smartphone,Electronics,44,368,16192,West,7392
2024-01-24,Smartwatch,Wearables,32,277,8864,East,2464
2024-01-06,Keyboard,Accessories,31,54,1674,North,-4526
2024-01-11,Keyboard,Accessories,29,88,2552,West,-3248
2024-02-08,Mouse,Accessories,27,40,1080,South,-4320
2024-01-06,Smartwatch,Wearables,11,145,1595,South,-605
2024-02-07,Headphones,Accessories,48,94,4512,West,-5088
2024-01-06,Smartphone,Electronics,50,840,42000,South,32000
2024-02-09,Keyboard,Accessories,26,26,676,East,-4524
2024-01-07,Headphones,Accessories,49,36,1764,East,-8036
2024-01-27,Smartwatch,Wearables,30,179,5370,North,-630
2024-01-22,Tablet,Electronics,8,595,4760,South,3160
2024-02-16,Headphones,Accessories,28,98,2744,West,-2856
2024-03-01,Smartwatch,Wearables,25,243,6075,East,1075
2024-01-27,Tablet,Electronics,16,872,13952,East,10752
2024-02-16,Keyboard,Accessories,8,41,328,South,-1272
2024-02-20,Keyboard,Accessories,35,70,2450,East,-4550
2024-02-03,Mouse,Accessories,28,45,1260,North,-4340
2024-01-03,Smartphone,Electronics,39,910,35490,East,27690
2024-02-28,Headphones,Accessories,38,85,3230,West,-4370
2024-01-19,Smartphone,Electronics,43,520,22360,North,13760
2024-01-14,Laptop,Electronics,43,1407,60501,East,51901
2024-01-05,Laptop,Electronics,25,1349,33725,West,28725
2024-01-11,Smartwatch,Wearables,32,145,4640,South,-1760
2024-02-09,Keyboard,Accessories,19,47,893,East,-2907
2024-01-15,Laptop,Electronics,50,1008,50400,North,40400
2024-02-20,Laptop,Electronics,47,1498,70406,East,61006
2024-01-22,Tablet,Electronics,48,366,17568,South,7968
2024-02-08,Headphones,Accessories,42,33,1386,North,-7014
2024-01-31,Smartphone,Electronics,50,725,36250,North,26250
2024-02-08,Mouse,Accessories,50,49,2450,West,-7550
2024-02-19,Smartwatch,Wearables,48,369,17712,North,8112
2024-01-19,Laptop,Electronics,16,726,11616,South,8416
2024-01-05,Smartphone,Electronics,28,528,14784,West,9184
2024-01-27,Smartphone,Electronics,10,675,6750,East,4750
2024-02-25,Laptop,Electronics,46,708,32568,North,23368
2024-02-07,Smartwatch,Wearables,28,331,9268,East,3668
2024-02-24,Smartphone,Electronics,24,770,18480,East,13680
2024-02-05,TV,Electronics,24,2241,53784,East,48984
2024-01-05,Headphones,Accessories,34,82,2788,West,-4012
2024-01-28,TV,Electronics,42,787,33054,East,24654
2024-02-02,Smartwatch,Wearables,19,129,2451,West,-1349
2024-02-27,Headphones,Accessories,2,81,162,South,-238
2024-02-06,Headphones,Accessories,6,49,294,South,-906
2024-01-21,Smartwatch,Wearables,29,393,11397,South,5597
2024-01-17,Mouse,Accessories,19,28,532,West,-3268
2024-01-06,TV,Electronics,41,1898,77818,North,69618
2024-01-01,Mouse,Accessories,5,80,400,South,-600
2024-02-21,Smartwatch,Wearables,28,227,6356,South,756
2024-01-13,Headphones,Accessories,3,61,183,West,-417
2024-02-12,Smartphone,Electronics,6,695,4170,North,2970
2024-01-14,TV,Electronics,49,2067,101283,East,91483
2024-02-24,Headphones,Accessories,12,42,504,West,-1896
2024-02-28,Keyboard,Accessories,16,14,224,West,-2976
2024-01-01,Mouse,Accessories,6,8,48,North,-1152
2024-02-10,Headphones,Accessories,9,147,1323,East,-477
2024-02-13,Laptop,Electronics,27,809,21843,South,16443
2024-02-18,TV,Electronics,5,1577,7885,North,6885
2024-02-07,Laptop,Electronics,43,1041,44763,South,36163
2024-03-01,Mouse,Accessories,30,34,1020,West,-4980
2024-01-19,Headphones,Accessories,14,28,392,North,-2408
2024-02-12,Laptop,Electronics,44,708,31152,North,22352
2024-01-19,Laptop,Electronics,7,1099,7693,North,6293
2024-02-28,TV,Electronics,6,1824,10944,East,9744
2024-01-16,Keyboard,Accessories,42,52,2184,West,-6216
2024-02-24,Smartphone,Electronics,19,872,16568,East,12768
2024-02-08,Smartwatch,Wearables,12,396,4752,North,2352
2024-01-08,Smartphone,Electronics,18,912,16416,East,12816
2024-02-11,Smartphone,Electronics,24,310,7440,South,2640
2024-01-17,Mouse,Accessories,43,9,387,South,-8213
2024-01-10,Mouse,Accessories,20,36,720,East,-3280
2024-01-01,Smartwatch,Wearables,42,178,7476,East,-924
2024-02-19,Mouse,Accessories,33,59,1947,North,-4653
2024-02-18,Headphones,Accessories,26,64,1664,West,-3536
2024-01-31,Tablet,Electronics,50,559,27950,West,17950
2024-02-11,Smartwatch,Wearables,31,313,9703,East,3503
2024-01-22,Keyboard,Accessories,31,20,620,West,-5580
2024-02-06,Tablet,Electronics,12,410,4920,East,2520
2024-01-22,Laptop,Electronics,25,1338,33450,West,28450
2024-01-02,Tablet,Electronics,2,203,406,East,6
2024-01-24,Keyboard,Accessories,50,16,800,North,-9200
2024-02-25,Tablet,Electronics,2,536,1072,East,672
2024-02-17,Smartwatch,Wearables,50,151,7550,North,-2450
2024-01-27,TV,Electronics,9,2377,21393,East,19593
2024-02-19,Headphones,Accessories,36,124,4464,East,-2736
2024-02-27,Laptop,Electronics,40,1351,54040,West,46040
2024-01-18,Headphones,Accessories,44,71,3124,West,-5676
2024-02-08,Mouse,Accessories,33,49,1617,East,-4983
2024-01-26,Headphones,Accessories,15,65,975,North,-2025
2024-02-08,Keyboard,Accessories,30,54,1620,East,-4380
2024-01-12,TV,Electronics,7,1344,9408,North,8008
2024-01-21,Mouse,Accessories,36,27,972,North,-6228
2024-01-16,Headphones,Accessories,6,108,648,South,-552
2024-01-07,Tablet,Electronics,36,768,27648,South,20448
2024-01-24,Headphones,Accessories,24,47,1128,West,-3672
2024-02-13,Laptop,Electronics,31,822,25482,North,19282
2024-02-22,Smartwatch,Wearables,44,170,7480,East,-1320
2024-01-02,Smartwatch,Wearables,47,321,15087,North,5687
2024-01-05,Mouse,Accessories,9,35,315,East,-1485
2024-02-02,Smartphone,Electronics,39,533,20787,East,12987
2024-01-13,Mouse,Accessories,22,65,1430,North,-2970
2024-01-15,Smartphone,Electronics,10,1109,11090,North,9090
2024-02-05,Keyboard,Accessories,28,73,2044,West,-3556
2024-01-20,Headphones,Accessories,36,80,2880,West,-4320
2024-02-13,Smartphone,Electronics,46,607,27922,South,18722
2024-02-14,Headphones,Accessories,18,81,1458,South,-2142
2024-01-12,Laptop,Electronics,30,791,23730,West,17730
2024-01-19,Laptop,Electronics,33,1385,45705,North,39105
2024-01-17,Mouse,Accessories,21,12,252,North,-3948
2024-01-08,Mouse,Accessories,35,78,2730,East,-4270
2024-01-07,Smartphone,Electronics,1,539,539,West,339
2024-02-12,Keyboard,Accessories,35,18,630,North,-6370
2024-01-13,TV,Electronics,32,1997,63904,South,57504
2024-01-17,Keyboard,Accessories,44,65,2860,East,-5940
2024-02-25,Keyboard,Accessories,15,25,375,East,-2625
2024-01-12,Mouse,Accessories,37,47,1739,South,-5661
2024-01-31,Mouse,Accessories,17,49,833,East,-2567
2024-01-25,Laptop,Electronics,26,931,24206,East,19006
2024-01-22,Keyboard,Accessories,40,59,2360,East,-5640
2024-02-11,Laptop,Electronics,14,1377,19278,North,16478
2024-01-11,Headphones,Accessories,44,65,2860,North,-5940
2024-01-27,Laptop,Electronics,38,1158,44004,South,36404
2024-01-20,Keyboard,Accessories,49,46,2254,West,-7546
2024-01-12,Tablet,Electronics,17,813,13821,East,10421
2024-01-30,Keyboard,Accessories,30,75,2250,South,-3750
2024-02-02,Mouse,Accessories,9,74,666,North,-1134
2024-02-07,Headphones,Accessories,11,80,880,West,-1320
2024-01-16,Laptop,Electronics,46,1415,65090,East,55890
2024-02-08,TV,Electronics,18,1526,27468,South,23868
2024-01-14,Smartphone,Electronics,48,753,36144,North,26544
2024-01-09,Headphones,Accessories,13,52,676,West,-1924
2024-02-12,Laptop,Electronics,3,978,2934,East,2334
2024-02-22,TV,Electronics,15,500,7500,West,4500
2024-02-04,Keyboard,Accessories,10,44,440,East,-1560
2024-01-26,Tablet,Electronics,11,839,9229,South,7029
2024-03-01,TV,Electronics,29,1993,57797,East,51997
2024-01-28,Mouse,Accessories,16,22,352,South,-2848
2024-02-07,Laptop,Electronics,32,993,31776,West,25376
2024-01-09,TV,Electronics,46,1476,67896,East,58696
2024-01-07,TV,Electronics,44,1849,81356,West,72556
2024-01-25,Keyboard,Accessories,34,26,884,East,-5916
2024-02-03,Mouse,Accessories,11,70,770,North,-1430
2024-02-29,Headphones,Accessories,17,36,612,South,-2788
2024-02-03,Keyboard,Accessories,2,85,170,East,-230
2024-01-24,Smartphone,Electronics,20,897,17940,West,13940
2024-02-13,Smartphone,Electronics,31,589,18259,North,12059
2024-01-09,Headphones,Accessories,21,113,2373,North,-1827
2024-02-05,Laptop,Electronics,17,1155,19635,East,16235
2024-02-19,Smartwatch,Wearables,41,364,14924,North,6724
2024-02-13,Tablet,Electronics,10,550,5500,North,3500
2024-02-24,Mouse,Accessories,47,11,517,West,-8883
2024-01-28,Smartwatch,Wearables,21,132,2772,West,-1428
2024-02-16,Mouse,Accessories,41,27,1107,South,-7093
2024-01-11,Headphones,Accessories,28,68,1904,East,-3696
2024-02-02,Keyboard,Accessories,30,72,2160,East,-3840
2024-01-30,TV,Electronics,16,1132,18112,South,14912
2024-01-19,TV,Electronics,28,2025,56700,East,51100
2024-02-20,Mouse,Accessories,16,37,592,South,-2608
2024-01-08,Tablet,Electronics,14,769,10766,North,7966
2024-01-03,Keyboard,Accessories,15,77,1155,West,-1845
2024-02-19,Tablet,Electronics,26,752,19552,North,14352
2024-01-16,Mouse,Accessories,20,64,1280,South,-2720
2024-02-24,Smartwatch,Wearables,13,204,2652,North,52
2024-02-22,Mouse,Accessories,1,80,80,North,-120
2024-01-19,TV,Electronics,34,594,20196,South,13396
2024-02-09,Keyboard,Accessories,12,14,168,West,-2232
2024-02-25,Keyboard,Accessories,36,28,1008,East,-6192
2024-02-16,Mouse,Accessories,32,41,1312,West,-5088
2024-01-12,Mouse,Accessories,50,54,2700,West,-7300
2024-02-14,Laptop,Electronics,48,1431,68688,North,59088
2024-01-04,Smartwatch,Wearables,30,317,9510,North,3510
2024-02-12,Smartwatch,Wearables,22,138,3036,West,-1364
2024-02-12,Mouse,Accessories,30,47,1410,East,-4590
